"rat" "reward" "trou" "session" "round" "choice"
20 1 50 6 122 "A"
20 -12 50 6 123 "A"
20 2 10 6 124 "R"
20 -6 10 6 125 "R"
20 1 50 6 126 "A"
20 3 50 6 127 "A"
20 2 10 6 128 "R"
20 -12 50 6 129 "A"
20 -6 10 6 130 "R"
20 -12 10 6 131 "R"
20 2 10 6 132 "R"
20 -12 50 6 133 "A"
20 -6 50 6 134 "A"
20 -6 10 6 135 "R"
20 -6 50 6 136 "A"
20 4 10 6 137 "R"
20 1 50 6 138 "A"
20 -6 10 6 139 "R"
20 -6 10 6 140 "R"
20 3 50 6 141 "A"
20 4 10 6 142 "R"
20 4 10 6 143 "R"
20 1 50 6 144 "A"
20 -12 50 6 145 "A"
20 4 10 6 146 "R"
20 1 50 6 147 "A"
20 2 10 6 148 "R"
20 -12 10 7 1 "R"
20 1 50 7 2 "A"
20 -6 50 7 3 "A"
20 -12 50 7 4 "A"
20 -6 10 7 5 "R"
20 -6 10 7 6 "R"
20 -15 10 7 7 "R"
20 2 10 7 8 "R"
20 3 50 7 9 "A"
20 2 10 7 10 "R"
20 -12 50 7 11 "A"
20 3 50 7 12 "A"
20 3 50 7 13 "A"
20 1 50 7 14 "A"
20 2 10 7 15 "R"
20 3 50 7 16 "A"
20 -12 50 7 17 "A"
20 -6 50 7 18 "A"
20 12 50 7 19 "A"
20 -12 10 7 20 "R"
20 2 10 7 21 "R"
20 2 10 7 22 "R"
20 -6 50 7 23 "A"
20 3 50 7 24 "A"
20 3 50 7 25 "A"
20 1 50 7 26 "A"
20 -15 50 7 27 "A"
20 -6 50 7 28 "A"
20 -12 10 7 29 "R"
20 -6 10 7 30 "R"
20 -12 10 7 31 "R"
20 1 50 7 32 "A"
20 -12 10 7 33 "R"
20 2 10 7 34 "R"
20 -6 50 7 35 "A"
20 2 10 7 36 "R"
20 -12 50 7 37 "A"
20 -12 50 7 38 "A"
20 2 10 7 39 "R"
20 1 50 7 40 "A"
20 -12 50 7 41 "A"
20 -6 10 7 42 "R"
20 -12 50 7 43 "A"
20 -12 50 7 44 "A"
20 -12 50 7 45 "A"
20 2 10 7 46 "R"
20 4 10 7 47 "R"
20 3 50 7 48 "A"
20 1 50 7 49 "A"
20 1 50 7 50 "A"
20 -12 10 7 51 "R"
20 -6 50 7 52 "A"
20 1 50 7 53 "A"
20 -6 50 7 54 "A"
20 -6 50 7 55 "A"
20 1 50 7 56 "A"
20 -12 50 7 57 "A"
20 1 50 7 58 "A"
20 -12 50 7 59 "A"
20 2 10 7 60 "R"
20 -12 10 7 61 "R"
20 4 10 7 62 "R"
